transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0823N013,N013,BPI Timog Avenue Branch,withdrawal,3,3,6,2025-08-23,positive,4.55,Smooth transaction from start to finish. Well done!,
BPI0823N017,N017,BPI Espana UST Branch,withdrawal,3,3,6,2025-08-23,neutral,2.42,Fair service quality. Expected better but okay overall.,
BPI0823N011,N011,BPI Marikina Gil Fernando Branch,transfer,8,7,15,2025-08-23,positive,3.73,Quick service despite busy day. Thank you for good service.,
BPI0823B003,B003,BPI Trinoma North Branch,loan,9,14,23,2025-08-23,negative,1.81,Long lines every single day,
BPI0823N017,N017,BPI Monumento Branch,deposit,2,1,3,2025-08-23,positive,3.41,Security measures are top-notch. Feel safe banking here.,
BPI0823N014,N014,BPI Cubao F Castillo Branch,deposit,3,2,5,2025-08-23,positive,4.49,Staff remembered my name. Sweet!,
BPI0823N009,N009,BPI Valenzuela Paso De Blas Branch,withdrawal,3,3,6,2025-08-23,positive,4.93,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823N015,N015,BPI F. Ortigas Jr Road Branch,deposit,5,3,8,2025-08-23,positive,4.81,"Clean facility, organized setup",
BPI0823B005,B005,BPI Remedios Branch,withdrawal,4,4,8,2025-08-23,positive,4.19,Fraud protection caught suspicious activity immediately.,
BPI0823N011,N011,BPI Ayala Malls the 30th Branch,withdrawal,3,3,6,2025-08-23,neutral,2.82,Online banking works fine most of the time.,
BPI0823N014,N014,BPI T Sora - Visayas Avenue Branch,encashment,9,6,15,2025-08-23,positive,4.43,Business banking solutions perfectly fit our company needs.,
BPI0823N012,N012,BPI EDSA Cloverleaf Branch,transfer,1,1,2,2025-08-23,positive,5.0,Financial planning session was informative and helpful.,
BPI0823N012,N012,BPI Roces,encashment,4,3,7,2025-08-23,positive,3.84,Home loan pre-approval process was smooth and transparent.,
BPI0823B004,B004,BPI Fort Mckinley Hill Branch,deposit,1,1,2,2025-08-23,neutral,2.61,Account statements are clear and easy to understand.,
BPI0823N012,N012,BPI Salcedo Village Branch,deposit,6,6,12,2025-08-23,positive,3.62,Quick and professional service. Highly recommended branch.,
BPI0823N009,N009,BPI Paco Branch,deposit,1,1,2,2025-08-23,positive,4.51,Staff was patient in explaining loan details. Great service!,
BPI0823N016,N016,BPI J.P. Rizal Binakod Branch,encashment,6,4,10,2025-08-23,positive,3.58,Corporate banking team understands our business needs perfectly.,
BPI0823N013,N013,BPI Del Monte Branch,withdrawal,2,1,3,2025-08-23,neutral,2.87,Online banking works fine most of the time.,
BPI0823N011,N011,BPI Ermita Pedro Gil Branch,withdrawal,1,1,2,2025-08-23,positive,4.81,Student account benefits are amazing. No fees at all!,
BPI0823N016,N016,BPI Marikina Branch,withdrawal,1,1,2,2025-08-23,positive,4.37,Debt consolidation loan helped me get back on track.,
BPI0823B003,B003,BPI Julia Vargas Branch,deposit,1,1,2,2025-08-23,neutral,2.84,Credit card terms are standard for the industry.,
BPI0823N010,N010,BPI Valenzuela Paso De Blas Branch,deposit,4,4,8,2025-08-23,positive,4.61,Credit score monitoring service is a great value-add.,
BPI0823N014,N014,BPI Del Monte Branch,deposit,7,8,15,2025-08-23,positive,3.99,Refinancing process was hassle-free with great new rates.,
BPI0823N012,N012,BPI Marikina Gil Fernando Branch,loan,10,15,25,2025-08-23,positive,3.04,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N008,N008,BPI Ayala 6750 Branch,loan,21,19,40,2025-08-23,positive,3.58,Online banking platform is user-friendly and secure.,
BPI0823N011,N011,BPI Dr. A. Santos Avenue BF Branch,withdrawal,1,1,2,2025-08-23,positive,4.45,Security measures are top-notch. Feel safe banking here.,
BPI0823N014,N014,BPI Kamias EDSA Branch,deposit,1,1,2,2025-08-23,positive,4.2,Security measures are top-notch. Feel safe banking here.,
BPI0823N011,N011,BPI Las Piñas Almanza Uno,transfer,8,4,12,2025-08-23,neutral,2.85,"Branch amenities are basic - coffee, water, comfortable seating.",
BPI0823N011,N011,BPI Harrison Buendia Branch,withdrawal,1,1,2,2025-08-23,positive,4.49,Investment portfolio performance has been consistently strong.,
BPI0823N014,N014,BPI Fort Mckinley Hill Branch,deposit,2,2,4,2025-08-23,positive,4.58,Excellent service! Staff was very helpful and quick processing.,
BPI0823N015,N015,BPI Pasig Mabini Branch,withdrawal,5,5,10,2025-08-23,positive,4.18,Tax preparation service saved me time and money.,
BPI0823N013,N013,BPI Mabini Echelon Tower Branch,transfer,8,5,13,2025-08-23,positive,3.03,Foreign exchange rates are better than competitors.,
BPI0823N012,N012,BPI Tandang Sora Branch,deposit,1,1,2,2025-08-23,neutral,2.79,Fair service quality. Expected better but okay overall.,
BPI0823B006,B006,BPI Alfaro Branch,encashment,8,7,15,2025-08-23,positive,3.99,No hassle transaction. Staff was accommodating.,
BPI0823N010,N010,BPI Sampaloc Branch,withdrawal,3,3,6,2025-08-23,positive,3.22,Wonderful experience! Staff made banking easy and convenient.,
BPI0823N020,N020,BPI Quezon Avenue Espana Branch,account service,8,8,16,2025-08-23,positive,3.41,Mortgage team was incredibly helpful throughout the process.,
BPI0823B004,B004,BPI Alabang Hills Branch,transfer,2,1,3,2025-08-23,neutral,2.54,Typical bank visit. Service was adequate for needs.,
BPI0823N016,N016,BPI Mandaluyong Pioneer Heights,withdrawal,3,3,6,2025-08-23,positive,3.15,Insurance products are reasonably priced and comprehensive.,
BPI0823N012,N012,BPI Quezon Avenue - South Triangle Branch,withdrawal,1,1,2,2025-08-23,positive,5.0,24/7 customer service actually works! Got help at midnight.,
BPI0823N012,N012,BPI Aurora Hemady Branch,encashment,5,5,10,2025-08-23,neutral,2.95,Account features are sufficient for personal banking needs.,
BPI0823N007,N007,BPI Ayala Avenue SGV Branch,customer service,3,6,9,2025-08-23,positive,3.85,Auto loan rates were the best I found anywhere.,
BPI0823N016,N016,BPI Pasig Buting Branch,deposit,2,3,5,2025-08-23,neutral,2.56,Banking here for 5 years. No major complaints or praise.,
BPI0823B004,B004,BPI Forbes Park Branch,deposit,8,7,15,2025-08-23,negative,1.96,Computer system slow. Every transaction takes forever.,
BPI0823N014,N014,BPI Pasay-Buendia,account service,6,5,11,2025-08-23,positive,3.87,Mobile check deposit feature saves so much time.,
BPI0823N012,N012,BPI J.P. Rizal Branch,transfer,3,2,5,2025-08-23,positive,4.53,Excellent service! Staff was very helpful and quick processing.,
BPI0823N013,N013,BPI Alabang Ayala Life Branch,withdrawal,1,1,2,2025-08-23,neutral,2.65,"Facilities are clean and functional, standard bank environment.",
BPI0823N010,N010,BPI SM North EDSA Branch,transfer,7,4,11,2025-08-23,positive,4.04,Branch renovation looks modern and welcoming now.,
BPI0823B003,B003,BPI West Avenue Del Monte Branch,withdrawal,6,6,12,2025-08-23,positive,4.16,Debt consolidation loan helped me get back on track.,
BPI0823N010,N010,BPI Scout Limbaga-Tobias Branch,withdrawal,7,6,13,2025-08-23,positive,4.85,Wealth management team exceeded my expectations completely.,
BPI0823N011,N011,BPI Kamias Anonas Branch,customer service,7,10,17,2025-08-23,neutral,2.22,"Branch amenities are basic - coffee, water, comfortable seating.",
BPI0823N011,N011,BPI Macapagal Meridian Park Branch,encashment,9,7,16,2025-08-23,neutral,2.59,Response times to inquiries are reasonable for industry.,
BPI0823N012,N012,BPI Ayala Triangle Branch,loan,27,23,50,2025-08-23,neutral,2.39,"Average wait time, decent staff. Typical bank visit.",
BPI0823N010,N010,BPI Divisoria Carmen Planas Branch,account service,12,14,26,2025-08-23,negative,1.34,Parking fees at downtown branch are outrageous addition.,
BPI0823N012,N012,BPI Ortigas Tektite Branch,withdrawal,4,3,7,2025-08-23,positive,3.5,Wonderful experience! Staff made banking easy and convenient.,
BPI0823N016,N016,BPI Ayala Malls Cloverleaf Branch,loan,21,28,49,2025-08-23,negative,1.23,No proper social distancing. Safety protocols ignored.,
BPI0823N014,N014,BPI Timog Avenue Branch,withdrawal,1,1,2,2025-08-23,positive,3.05,No wait time today. Perfect!,
BPI0823N011,N011,BPI Cubao P Tuazon 12th Avenue Branch,withdrawal,7,7,14,2025-08-23,positive,4.56,Debt consolidation loan helped me get back on track.,
BPI0823N012,N012,BPI Buendia Center Branch,encashment,3,2,5,2025-08-23,positive,4.61,Friendly faces everywhere,
BPI0823N014,N014,BPI Novaliches Lagro Branch,customer service,5,5,10,2025-08-23,positive,3.35,Staff remembered my name. Sweet!,
BPI0823N010,N010,BPI Medical Plaza Branch,deposit,6,7,13,2025-08-23,positive,5.0,Amazing digital banking features! Mobile app works flawlessly.,
BPI0823N013,N013,BPI Mandaluyong Greenfield District Branch,encashment,4,3,7,2025-08-23,positive,4.29,Quick business account setup. Got everything done in one visit.,
BPI0823B004,B004,BPI Robinsons Otis Branch,withdrawal,1,1,2,2025-08-23,positive,3.93,Personalized financial advice helped me plan better.,
BPI0823N014,N014,BPI Pateros Branch,customer service,13,15,28,2025-08-23,neutral,2.19,Fair processing time. Service was satisfactory overall.,
BPI0823B004,B004,BPI Harrison Buendia Branch,deposit,5,5,10,2025-08-23,positive,4.41,Excellent service! Staff was very helpful and quick processing.,
BPI0823N010,N010,BPI Corinthian Plaza Branch,withdrawal,5,4,9,2025-08-23,positive,4.14,Credit card application processed same day. Impressive!,
BPI0823N012,N012,BPI Ermita Pedro Gil Branch,account service,11,16,27,2025-08-23,negative,1.76,"Rude teller, unprofessional behavior. Very disappointed.",
BPI0823N012,N012,BPI Glorietta Mall Third Level Branch,deposit,2,2,4,2025-08-23,positive,4.83,Refinancing process was hassle-free with great new rates.,
BPI0823N012,N012,BPI Grace Park 11Th Ave Branch,withdrawal,6,4,10,2025-08-23,positive,3.62,Amazing customer service today,
BPI0823N010,N010,BPI E. Rodriguez Bagumbayan Branch,withdrawal,3,2,5,2025-08-23,positive,3.41,"Fast tellers, clean bathrooms lol",
BPI0823N015,N015,BPI QC West Triangle Branch,customer service,10,10,20,2025-08-23,positive,3.82,Insurance products are reasonably priced and comprehensive.,
BPI0823N013,N013,BPI Quezon Avenue Kanlaon Branch,deposit,2,1,3,2025-08-23,positive,4.8,"Parking was easy, service quick",
BPI0823N013,N013,BPI Bustillos Branch,loan,24,33,57,2025-08-23,negative,1.73,Air conditioning not working. Hot and uncomfortable.,
BPI0823N011,N011,BPI Baclaran Branch,deposit,2,2,4,2025-08-23,positive,3.45,Amazing customer service today,
BPI0823N011,N011,BPI Comembo Branch,withdrawal,1,2,3,2025-08-23,positive,4.42,Credit score monitoring service is a great value-add.,
BPI0823N014,N014,BPI GLOBE BGC Branch,deposit,3,2,5,2025-08-23,positive,5.0,No wait time today. Perfect!,
BPI0823N015,N015,BPI Magallanes South Branch,transfer,2,1,3,2025-08-23,positive,4.39,Best bank staff ever! Always smiling,
BPI0823N016,N016,BPI Pasong Tamo La Fuerza Branch,withdrawal,1,1,2,2025-08-23,neutral,2.33,Technology updates happen but seem to lag behind competitors.,
BPI0823N012,N012,BPI Harrison Buendia Branch,withdrawal,1,1,2,2025-08-23,neutral,2.77,Adequate for my banking needs,
BPI0823N008,N008,BPI Quiapo Branch,loan,20,34,54,2025-08-23,negative,1.22,Waited 45 mins for nothing. Ridiculous!,
BPI0823N012,N012,BPI Kamias Anonas Branch,customer service,6,7,13,2025-08-23,positive,3.07,Mobile check deposit feature saves so much time.,
BPI0823N013,N013,BPI J.P. Rizal Branch,deposit,7,6,13,2025-08-23,positive,4.38,"Clean facility, organized setup",
BPI0823N005,N005,BPI Dela Rosa Solaris One Branch,transfer,4,4,8,2025-08-23,positive,4.71,Corporate banking team understands our business needs perfectly.,
BPI0823N011,N011,BPI BF Resort Las Pinas Branch,encashment,2,3,5,2025-08-23,neutral,2.8,"Service was fine, not great but acceptable.",
BPI0823B002,B002,BPI Pritil Branch,deposit,7,6,13,2025-08-23,positive,3.91,Excellent service! Staff was very helpful and quick processing.,
BPI0823N010,N010,BPI Pasig C. Raymundo Branch,deposit,2,3,5,2025-08-23,positive,4.29,Best bank staff ever! Always smiling,
BPI0823N020,N020,BPI Ortigas Emerald Branch,encashment,6,6,12,2025-08-23,positive,3.77,Wealth management team exceeded my expectations completely.,
BPI0823N009,N009,BPI Legaspi Columns Branch,withdrawal,6,6,12,2025-08-23,positive,3.18,Mortgage team was incredibly helpful throughout the process.,
BPI0823N012,N012,BPI BF Resort Las Pinas Branch,withdrawal,3,4,7,2025-08-23,positive,4.85,Loan approval was surprisingly fast. Great rates too!,
BPI0823N011,N011,BPI Bonifacio Global City Branch,withdrawal,5,5,10,2025-08-23,positive,3.98,Quick service despite busy day. Thank you for good service.,
BPI0823N006,N006,BPI The Residences At Greenbelt Branch,withdrawal,6,5,11,2025-08-23,positive,3.51,Amazing digital banking features! Mobile app works flawlessly.,
BPI0823N010,N010,BPI Ayala Insular Branch,transfer,6,3,9,2025-08-23,positive,3.77,Security measures are top-notch. Feel safe banking here.,
BPI0823B005,B005,BPI EDSA Monumento,withdrawal,4,4,8,2025-08-23,positive,4.24,Fast and accurate processing. Keep up the good work!,
BPI0823N013,N013,BPI Pasay D. Macapagal Ave. Branch,withdrawal,2,2,4,2025-08-23,positive,3.11,"Fast tellers, clean bathrooms lol",
BPI0823N008,N008,BPI Ayala Avenue SGV Branch,withdrawal,2,4,6,2025-08-23,positive,3.4,No hassle transaction. Staff was accommodating.,
BPI0823N014,N014,BPI Commonwealth Branch,transfer,3,2,5,2025-08-23,positive,3.21,Excellent service! Staff was very helpful and quick processing.,
BPI0823N017,N017,BPI Pasong Tamo La Fuerza Branch,deposit,1,2,3,2025-08-23,positive,5.0,"Professional staff, clean environment. Excellent experience.",
BPI0823N009,N009,BPI Ayala Avenue SGV Branch,encashment,5,5,10,2025-08-23,neutral,2.39,Wait times vary greatly depending on day and time.,
BPI0823N011,N011,BPI QC-Sto Domingo Branch,transfer,6,4,10,2025-08-23,positive,3.96,Staff was patient in explaining loan details. Great service!,
BPI0823N010,N010,BPI Fort Serendra Branch,withdrawal,4,3,7,2025-08-23,neutral,2.42,"Gets the job done, I guess",
BPI0823N007,N007,BPI The Enterprise Center Branch,encashment,3,3,6,2025-08-23,positive,5.0,Personalized financial advice helped me plan better.,
BPI0823N009,N009,BPI Legaspi Salcedo Branch,transfer,1,1,2,2025-08-23,neutral,2.87,Adequate for my banking needs,
BPI0823N015,N015,BPI Rufino Tower Branch,loan,6,9,15,2025-08-23,positive,4.13,"Clean facility, organized setup",
BPI0823B002,B002,BPI SM Megamall Branch,deposit,1,1,2,2025-08-23,positive,4.17,Educational workshops on financial literacy were excellent.,
BPI0823N017,N017,BPI Buendia Pasong Tamo Branch,withdrawal,1,1,2,2025-08-23,positive,4.67,Refinancing process was hassle-free with great new rates.,
BPI0823B003,B003,BPI San Lazaro Vertex One Branch,withdrawal,1,1,2,2025-08-23,positive,3.9,Credit card application processed same day. Impressive!,
BPI0823B002,B002,BPI Glorietta Mall Ground Level Branch,withdrawal,1,1,2,2025-08-23,positive,3.42,Quick response to account security concerns. Very professional.,
BPI0823N014,N014,BPI Bel-Air Paseo Branch,transfer,6,3,9,2025-08-23,positive,4.11,"Great location, helpful people",
BPI0823N010,N010,BPI Muntinlupa South Park Branch,deposit,3,3,6,2025-08-23,neutral,2.68,"Could be better, could be worse",
BPI0823B004,B004,BPI Xavierville Branch,encashment,7,8,15,2025-08-23,neutral,2.81,Security measures seem adequate for today's standards.,
BPI0823N015,N015,BPI Malabon Gen. Luna Branch,withdrawal,6,6,12,2025-08-23,positive,4.1,Personalized financial advice helped me plan better.,
BPI0823B007,B007,BPI Sampaloc Branch,withdrawal,1,1,2,2025-08-23,positive,4.7,Customer loyalty program rewards are actually worthwhile.,
BPI0823N013,N013,BPI Ayala Triangle Branch,deposit,2,1,3,2025-08-23,positive,3.5,Business banking solutions perfectly fit our company needs.,
BPI0823N015,N015,BPI Monumento Circle Branch,deposit,2,1,3,2025-08-23,positive,4.73,"Fast tellers, clean bathrooms lol",
BPI0823N009,N009,BPI Araneta E. Rodriguez Branch,withdrawal,1,1,2,2025-08-23,positive,3.38,Open on weekends which is very convenient for working people.,
BPI0823N016,N016,BPI Pasig Mabini Branch,withdrawal,2,2,4,2025-08-23,positive,4.56,Modern branch with excellent customer service standards.,
BPI0823N012,N012,BPI Ali Mall Cubao Branch,withdrawal,1,1,2,2025-08-23,positive,3.27,Educational workshops on financial literacy were excellent.,
BPI0823N014,N014,BPI Rufino-Esteban Branch,customer service,10,10,20,2025-08-23,neutral,2.13,Standard operating procedures. Everything went normally.,
BPI0823N009,N009,BPI Novaliches SM Hypermarket Branch,encashment,6,4,10,2025-08-23,positive,3.74,Loan approval was surprisingly fast. Great rates too!,
BPI0823B005,B005,BPI Robinsons Otis Branch,encashment,4,4,8,2025-08-23,positive,5.0,Corporate banking team understands our business needs perfectly.,
BPI0823N011,N011,BPI Makati Main Branch,deposit,9,7,16,2025-08-23,positive,3.51,"Great location, helpful people",
BPI0823B004,B004,BPI Caloocan Branch,withdrawal,5,4,9,2025-08-23,positive,4.36,Foreign exchange rates are better than competitors.,
BPI0823N009,N009,BPI Ayala 6750 Branch,withdrawal,5,5,10,2025-08-23,positive,3.61,Loan approval was surprisingly fast. Great rates too!,
BPI0823N015,N015,BPI Commonwealth Branch,deposit,8,8,16,2025-08-23,neutral,2.21,Investment options are limited but cover basic needs.,
BPI0823N017,N017,BPI Philippine Heart Center Branch,deposit,2,1,3,2025-08-23,positive,4.46,Amazing digital banking features! Mobile app works flawlessly.,
BPI0823N020,N020,BPI Ayala Malls Vertis North Branch,encashment,7,6,13,2025-08-23,positive,4.62,Investment advice was spot on. Made good returns this year.,
